datetime,PM2.5 (ug/m3),CO (mg/m3),Ozone (ug/m3),NOx (ug/m3)
2022-04-30 15:00:00,13.0,0.9,11.1,4.05
2022-04-30 16:00:00,10.0,0.79,12.97,3.98
2022-04-30 17:00:00,10.75,0.79,11.07,4.05
2022-04-30 18:00:00,13.0,0.78,18.73,4.0
2022-04-30 19:00:00,15.0,0.78,22.7,4.17
2022-04-30 20:00:00,15.0,0.78,22.7,4.17
2022-04-30 21:00:00,23.75,0.92,15.73,4.02
2022-04-30 22:00:00,23.0,0.88,17.1,3.83
2022-04-30 23:00:00,28.0,0.87,26.63,3.9
2022-05-01 00:00:00,25.75,0.89,20.45,4.0
2022-05-01 01:00:00,21.25,0.85,25.3,4.05
2022-05-01 02:00:00,16.75,0.84,44.75,3.85
2022-05-01 03:00:00,10.0,0.8,17.1,3.87
2022-05-01 04:00:00,10.0,0.78,21.55,3.92
2022-05-01 05:00:00,10.0,0.78,21.55,3.92
2022-05-01 06:00:00,13.25,0.76,24.33,3.85
2022-05-01 07:00:00,19.75,0.79,18.9,4.0
2022-05-01 08:00:00,19.0,0.83,14.13,4.17
2022-05-01 09:00:00,13.25,0.68,24.12,4.22
2022-05-01 10:00:00,12.75,0.62,11.33,4.0
2022-05-01 11:00:00,8.75,0.91,13.1,4.0
2022-05-01 12:00:00,8.25,0.83,12.75,3.9
2022-05-01 13:00:00,8.75,0.74,12.7,3.88
2022-05-01 14:00:00,7.5,0.68,12.77,3.83
2022-05-01 15:00:00,6.75,0.65,13.0,3.9
2022-05-01 16:00:00,9.0,0.57,13.5,4.03
2022-05-01 17:00:00,7.0,0.57,14.0,4.03
2022-05-01 18:00:00,15.5,0.56,16.33,4.0
2022-05-01 19:00:00,15.5,0.56,16.33,4.0
2022-05-01 20:00:00,15.5,0.56,16.33,4.0
2022-05-01 21:00:00,14.75,0.7,7.7,3.98
2022-05-01 22:00:00,14.75,0.69,20.48,4.12
2022-05-01 23:00:00,16.0,0.72,28.3,4.08
2022-05-02 00:00:00,15.0,0.73,18.57,4.1
2022-05-02 01:00:00,16.33,0.7,29.85,3.77
2022-05-02 02:00:00,10.25,0.65,73.95,4.08
2022-05-02 03:00:00,20.0,0.65,16.13,3.97
2022-05-02 04:00:00,9.0,0.71,9.05,3.98
2022-05-02 05:00:00,8.0,0.71,10.37,3.75
2022-05-02 06:00:00,4.0,0.74,9.07,3.83
2022-05-02 07:00:00,7.25,0.75,15.07,3.82
2022-05-02 08:00:00,20.75,0.6,13.85,3.93
2022-05-02 09:00:00,14.67,0.37,8.73,3.87
2022-05-02 10:00:00,16.0,0.35,11.37,3.8
2022-05-02 11:00:00,14.0,0.68,11.4,4.05
2022-05-02 12:00:00,18.75,1.2,14.35,3.85
2022-05-02 13:00:00,16.0,1.85,13.27,4.0
2022-05-02 14:00:00,19.67,1.32,12.33,4.03
2022-05-02 15:00:00,19.25,1.09,14.0,3.95
2022-05-02 16:00:00,15.5,0.87,13.28,3.93
2022-05-02 17:00:00,19.25,0.8,15.53,4.08
2022-05-02 18:00:00,18.75,0.76,10.97,3.97
2022-05-02 19:00:00,23.0,0.77,15.5,3.98
2022-05-02 20:00:00,23.0,0.77,15.5,3.98
2022-05-02 21:00:00,23.0,0.77,15.5,3.98
2022-05-02 22:00:00,19.75,0.71,6.55,3.88
2022-05-02 23:00:00,22.0,0.69,11.25,4.05
2022-05-03 00:00:00,19.5,0.75,15.22,3.85
2022-05-03 01:00:00,14.75,0.75,17.0,3.98
2022-05-03 02:00:00,14.0,0.72,13.23,3.97
2022-05-03 03:00:00,17.25,0.71,15.4,4.05
2022-05-03 04:00:00,9.75,0.69,9.6,3.97
2022-05-03 05:00:00,11.0,0.68,18.33,3.9
2022-05-03 06:00:00,9.5,0.67,21.2,3.8
2022-05-03 07:00:00,14.0,0.68,20.27,3.8
2022-05-03 08:00:00,12.75,0.65,4.1,4.07
2022-05-03 09:00:00,11.5,0.51,16.7,3.98
2022-05-03 10:00:00,18.5,0.49,7.65,3.9
2022-05-03 11:00:00,19.25,0.8,15.02,3.95
2022-05-03 12:00:00,26.25,0.84,9.62,4.08
2022-05-03 13:00:00,27.0,0.83,10.83,4.1
2022-05-03 14:00:00,16.5,0.93,15.7,3.88
2022-05-03 15:00:00,7.25,1.21,12.08,3.85
2022-05-03 16:00:00,18.33,1.05,16.83,4.1
2022-05-03 17:00:00,12.25,0.89,12.85,4.03
2022-05-03 18:00:00,8.75,0.8,17.1,3.95
2022-05-03 19:00:00,22.75,0.78,12.13,4.03
2022-05-03 20:00:00,20.0,0.76,6.73,4.03
2022-05-03 21:00:00,20.0,0.76,6.73,4.03
2022-05-03 22:00:00,9.25,0.72,5.25,4.03
2022-05-03 23:00:00,10.0,0.73,7.9,3.9
2022-05-04 00:00:00,12.75,0.69,10.2,3.78
2022-05-04 01:00:00,15.75,0.67,9.22,3.92
2022-05-04 02:00:00,18.0,0.68,11.33,3.9
2022-05-04 03:00:00,18.5,0.66,15.2,3.88
2022-05-04 04:00:00,17.25,0.7,7.5,3.88
2022-05-04 05:00:00,8.5,0.66,6.15,4.2
2022-05-04 06:00:00,8.75,0.68,12.23,4.18
2022-05-04 07:00:00,14.25,0.71,12.35,4.05
2022-05-04 08:00:00,22.0,0.7,6.93,4.03
2022-05-04 09:00:00,19.25,0.57,11.4,3.92
2022-05-04 10:00:00,22.25,0.53,33.27,4.0
2022-05-04 11:00:00,18.25,0.8,8.2,4.08
2022-05-04 12:00:00,12.75,0.77,11.93,3.75
2022-05-04 13:00:00,12.25,0.7,12.4,3.97
2022-05-04 14:00:00,13.25,0.61,13.12,3.9
2022-05-04 15:00:00,16.67,0.65,17.23,3.87
2022-05-04 16:00:00,21.75,0.89,15.52,3.92
2022-05-04 17:00:00,19.5,0.95,12.02,4.03
2022-05-04 18:00:00,15.0,0.88,13.67,4.1
2022-05-04 19:00:00,13.5,0.84,20.0,4.0
2022-05-04 20:00:00,21.0,0.8,25.75,3.9
2022-05-04 21:00:00,21.0,0.8,25.75,3.9
2022-05-04 22:00:00,7.0,0.78,22.1,4.03
2022-05-04 23:00:00,16.0,0.7,25.7,4.03
2022-05-05 00:00:00,12.5,0.79,7.45,3.9
2022-05-05 01:00:00,12.75,0.79,16.9,4.03
2022-05-05 02:00:00,16.25,0.8,36.83,4.17
2022-05-05 03:00:00,11.25,0.76,20.6,4.05
2022-05-05 04:00:00,12.0,0.69,16.55,3.85
2022-05-05 05:00:00,12.0,0.69,16.55,3.85
2022-05-05 06:00:00,12.0,0.69,16.55,3.85
2022-05-05 07:00:00,12.0,0.69,16.55,3.85
2022-05-05 08:00:00,12.0,0.69,16.55,3.85
2022-05-05 09:00:00,12.0,0.69,16.55,3.85
2022-05-05 10:00:00,12.0,0.69,16.55,3.85
2022-05-05 11:00:00,12.0,0.69,16.55,3.85
2022-05-05 12:00:00,12.0,0.69,16.55,3.85
2022-05-05 13:00:00,5.0,0.81,12.55,4.07
2022-05-05 14:00:00,8.75,0.82,12.38,4.17
2022-05-05 15:00:00,18.0,0.76,14.77,3.83
2022-05-05 16:00:00,15.0,0.65,15.02,3.88
2022-05-05 17:00:00,16.5,0.67,12.35,4.02
2022-05-05 18:00:00,12.5,0.72,20.18,4.03
2022-05-05 19:00:00,13.75,1.1,17.37,4.07
2022-05-05 20:00:00,13.0,1.09,4.35,4.07
2022-05-05 21:00:00,8.0,1.02,21.6,3.93
2022-05-05 22:00:00,5.5,0.93,15.38,3.92
2022-05-05 23:00:00,3.5,0.86,28.45,4.15
2022-05-06 00:00:00,2.0,0.9,33.6,4.08
2022-05-06 01:00:00,2.0,0.9,33.6,4.08
2022-05-06 02:00:00,5.0,0.81,46.75,4.05
2022-05-06 03:00:00,4.75,0.77,12.6,3.85
2022-05-06 04:00:00,4.5,0.59,31.4,3.95
2022-05-06 05:00:00,6.0,0.62,19.35,4.05
2022-05-06 06:00:00,7.0,0.61,24.23,4.03
2022-05-06 07:00:00,9.0,0.65,19.35,3.95
2022-05-06 08:00:00,18.75,0.77,20.08,3.83
2022-05-06 09:00:00,27.5,0.64,10.1,3.92
2022-05-06 10:00:00,20.0,0.61,26.33,3.92
2022-05-06 11:00:00,1.0,0.9,9.17,3.87
2022-05-06 12:00:00,7.67,0.77,10.37,3.93
2022-05-06 13:00:00,19.0,0.76,13.97,4.03
2022-05-06 14:00:00,19.0,0.76,13.97,4.03
2022-05-06 15:00:00,11.75,0.59,13.62,4.05
2022-05-06 16:00:00,7.75,0.58,12.03,3.83
2022-05-06 17:00:00,8.67,0.61,15.93,4.17
2022-05-06 18:00:00,10.75,1.21,21.18,3.95
2022-05-06 19:00:00,7.5,1.36,16.4,3.92
2022-05-06 20:00:00,8.75,1.25,20.95,4.03
2022-05-06 21:00:00,8.75,1.25,20.95,4.03
2022-05-06 22:00:00,12.75,0.99,13.3,3.82
2022-05-06 23:00:00,9.0,0.95,4.1,3.85
2022-05-07 00:00:00,8.5,0.93,6.73,4.07
2022-05-07 01:00:00,16.75,0.87,25.4,3.85
2022-05-07 02:00:00,12.75,0.82,62.63,3.8
2022-05-07 03:00:00,17.0,0.78,20.0,3.88
2022-05-07 04:00:00,5.75,0.77,1.2,3.83
2022-05-07 05:00:00,7.5,0.74,9.77,4.03
2022-05-07 06:00:00,7.75,0.69,12.6,3.92
2022-05-07 07:00:00,14.0,0.66,1.6,3.95
2022-05-07 08:00:00,17.25,0.6,12.15,3.88
2022-05-07 09:00:00,17.25,0.47,9.05,3.75
2022-05-07 10:00:00,18.5,0.48,7.35,3.9
2022-05-07 11:00:00,27.25,0.81,10.92,3.92
2022-05-07 12:00:00,22.0,0.81,16.23,3.97
2022-05-07 13:00:00,23.75,0.95,13.7,4.1
2022-05-07 14:00:00,19.0,0.88,14.15,4.05
2022-05-07 15:00:00,17.25,0.85,13.67,4.0
2022-05-07 16:00:00,19.25,0.84,13.0,4.03
2022-05-07 17:00:00,13.33,0.83,12.47,4.03
2022-05-07 18:00:00,12.25,0.79,6.8,3.88
2022-05-07 19:00:00,12.25,0.79,6.8,3.88
2022-05-07 20:00:00,32.25,0.88,19.0,4.03
2022-05-07 21:00:00,27.75,0.84,11.5,4.15
2022-05-07 22:00:00,21.5,0.79,15.6,4.0
2022-05-07 23:00:00,22.5,0.75,8.4,3.75
2022-05-08 00:00:00,22.0,0.8,18.9,3.83
2022-05-08 01:00:00,22.67,0.8,17.93,3.97
2022-05-08 02:00:00,18.75,0.75,47.08,4.03
2022-05-08 03:00:00,20.25,0.72,9.9,4.2
2022-05-08 04:00:00,18.75,0.68,11.95,4.0
2022-05-08 05:00:00,18.75,0.68,11.95,4.0
2022-05-08 06:00:00,25.25,0.64,13.1,4.0
2022-05-08 07:00:00,22.0,0.68,16.98,3.95
2022-05-08 08:00:00,28.0,0.74,26.0,3.97
2022-05-08 09:00:00,30.0,0.6,6.13,4.2
2022-05-08 10:00:00,22.0,0.57,6.93,3.93
2022-05-08 11:00:00,25.5,0.85,13.2,3.85
2022-05-08 12:00:00,27.0,0.83,10.0,3.93
2022-05-08 13:00:00,17.0,0.77,10.35,3.98
2022-05-08 14:00:00,15.25,0.67,13.27,4.0
2022-05-08 15:00:00,26.33,0.63,12.67,4.03
2022-05-08 16:00:00,26.25,0.61,12.03,4.12
2022-05-08 17:00:00,35.75,0.6,11.98,4.0
2022-05-08 18:00:00,35.25,0.57,9.98,3.9
2022-05-08 19:00:00,35.0,0.6,10.5,4.08
2022-05-08 20:00:00,35.0,0.6,10.5,4.08
2022-05-08 21:00:00,33.0,0.75,8.55,4.1
2022-05-08 22:00:00,36.25,0.71,17.02,3.85
2022-05-08 23:00:00,37.0,0.73,16.1,3.83
2022-05-09 00:00:00,34.5,0.73,20.23,4.0
2022-05-09 01:00:00,26.33,0.71,20.63,4.07
2022-05-09 02:00:00,28.75,0.72,46.12,3.85
2022-05-09 03:00:00,21.75,0.76,10.65,4.1
2022-05-09 04:00:00,22.25,0.64,14.95,3.95
2022-05-09 05:00:00,24.0,0.62,16.7,3.88
2022-05-09 06:00:00,18.0,0.62,16.47,3.97
2022-05-09 07:00:00,23.33,0.62,16.9,4.1
2022-05-09 08:00:00,32.0,0.7,12.53,4.0
2022-05-09 09:00:00,38.75,0.61,9.6,3.92
2022-05-09 10:00:00,41.25,0.79,17.25,3.85
2022-05-09 11:00:00,41.0,1.26,14.55,4.03
2022-05-09 12:00:00,35.0,1.22,11.9,3.83
2022-05-09 13:00:00,23.0,1.14,12.0,3.7
2022-05-09 14:00:00,29.25,2.01,19.1,3.77
2022-05-09 15:00:00,23.0,1.8,14.53,3.85
2022-05-09 16:00:00,20.5,1.49,14.18,3.9
2022-05-09 17:00:00,26.67,1.28,14.37,4.03
2022-05-09 18:00:00,33.75,1.15,5.85,4.05
2022-05-09 19:00:00,27.75,1.08,10.05,4.05
2022-05-09 20:00:00,27.75,1.08,10.05,4.05
2022-05-09 21:00:00,39.0,0.98,18.9,4.05
2022-05-09 22:00:00,20.33,0.86,2.8,4.0
2022-05-09 23:00:00,19.5,0.8,27.25,4.02
2022-05-10 00:00:00,20.25,0.75,12.2,3.98
2022-05-10 01:00:00,18.0,0.67,13.12,4.03
2022-05-10 02:00:00,17.75,0.62,47.58,4.1
2022-05-10 03:00:00,17.0,0.56,21.87,3.97
2022-05-10 04:00:00,17.0,0.48,18.4,4.0
2022-05-10 05:00:00,17.0,0.48,18.4,4.0
2022-05-10 06:00:00,18.75,0.49,4.07,3.98
2022-05-10 07:00:00,16.75,0.52,8.6,3.92
2022-05-10 08:00:00,25.33,0.57,5.43,3.9
2022-05-10 09:00:00,29.75,0.49,11.77,4.03
2022-05-10 10:00:00,24.25,0.54,11.43,3.82
2022-05-10 11:00:00,25.75,0.82,10.5,4.03
2022-05-10 12:00:00,18.25,0.69,14.42,3.92
2022-05-10 13:00:00,17.75,0.57,13.17,4.03
2022-05-10 14:00:00,24.0,0.44,21.8,4.2
2022-05-10 15:00:00,23.75,0.4,15.38,4.12
2022-05-10 16:00:00,14.75,0.42,11.4,3.9
2022-05-10 17:00:00,10.25,0.36,12.6,3.95
2022-05-10 18:00:00,18.5,0.37,21.4,4.2
2022-05-10 19:00:00,18.5,0.37,21.4,4.2
2022-05-10 20:00:00,21.75,0.55,13.62,3.75
2022-05-10 21:00:00,23.75,0.59,9.15,3.98
2022-05-10 22:00:00,22.33,0.62,8.23,3.93
2022-05-10 23:00:00,21.0,0.62,11.85,4.17
2022-05-11 00:00:00,9.75,0.67,16.02,4.0
2022-05-11 01:00:00,8.5,0.65,13.57,3.85
2022-05-11 02:00:00,7.25,0.66,31.8,3.9
2022-05-11 03:00:00,6.67,0.59,15.25,3.9
2022-05-11 04:00:00,3.25,0.44,14.2,3.98
2022-05-11 05:00:00,2.25,0.47,15.07,3.9
2022-05-11 06:00:00,6.25,0.42,15.45,3.98
2022-05-11 07:00:00,9.25,0.53,10.35,3.85
2022-05-11 08:00:00,15.75,0.69,10.18,3.95
